측정시간,행정동,방문자수,구,공원명
2025-04-19 12:20:00,Seongsu1ga1(il)-dong,36,성동구,서울숲공원
2025-04-19 12:20:00,Amsa3(sam)-dong,11,강동구,암사생태공원
2025-04-19 12:26:00,Cheonyeon-dong,20,서대문구,서대문독립공원
2025-04-19 12:26:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-19 12:27:00,Beon3(sam)-dong,24,강북구,북서울꿈의숲
2025-04-19 12:30:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-19 12:30:00,Seongsu1ga1(il)-dong,22,성동구,서울숲공원
2025-04-19 12:36:00,Cheonyeon-dong,16,서대문구,서대문독립공원
2025-04-19 12:36:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-19 12:37:00,Beon3(sam)-dong,14,강북구,북서울꿈의숲
2025-04-19 12:40:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 12:40:00,Seongsu1ga1(il)-dong,45,성동구,서울숲공원
2025-04-19 12:46:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 12:46:00,Cheonyeon-dong,15,서대문구,서대문독립공원
2025-04-19 12:47:00,Beon3(sam)-dong,22,강북구,북서울꿈의숲
2025-04-19 13:00:00,Amsa3(sam)-dong,8,강동구,암사생태공원
2025-04-19 13:00:00,Seongsu1ga1(il)-dong,18,성동구,서울숲공원
2025-04-19 13:06:00,Cheonyeon-dong,12,서대문구,서대문독립공원
2025-04-19 13:06:00,Nokbeon-dong,10,은평구,은평평화공원
2025-04-19 13:07:00,Beon3(sam)-dong,18,강북구,북서울꿈의숲
2025-04-19 13:10:00,Amsa3(sam)-dong,8,강동구,암사생태공원
2025-04-19 13:10:00,Seongsu1ga1(il)-dong,28,성동구,서울숲공원
2025-04-19 13:16:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-19 13:16:00,Cheonyeon-dong,18,서대문구,서대문독립공원
2025-04-19 13:17:00,Beon3(sam)-dong,21,강북구,북서울꿈의숲
2025-04-19 13:20:00,Seongsu1ga1(il)-dong,36,성동구,서울숲공원
2025-04-19 13:20:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 13:26:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 13:26:00,Cheonyeon-dong,14,서대문구,서대문독립공원
2025-04-19 13:27:00,Beon3(sam)-dong,15,강북구,북서울꿈의숲
2025-04-19 13:30:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-19 13:30:00,Seongsu1ga1(il)-dong,40,성동구,서울숲공원
2025-04-19 13:36:00,Cheonyeon-dong,7,서대문구,서대문독립공원
2025-04-19 13:36:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 13:37:00,Beon3(sam)-dong,28,강북구,북서울꿈의숲
2025-04-19 13:40:00,Seongsu1ga1(il)-dong,37,성동구,서울숲공원
2025-04-19 13:40:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-19 13:46:00,Cheonyeon-dong,13,서대문구,서대문독립공원
2025-04-19 13:46:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-19 13:47:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-19 13:50:00,Amsa3(sam)-dong,6,강동구,암사생태공원
2025-04-19 13:57:00,Beon3(sam)-dong,36,강북구,북서울꿈의숲
2025-04-19 13:57:00,Beon3(sam)-dong,36,강북구,북서울꿈의숲
2025-04-19 14:00:00,Seongsu1ga1(il)-dong,30,성동구,서울숲공원
2025-04-19 14:00:00,Amsa3(sam)-dong,16,강동구,암사생태공원
2025-04-19 14:06:00,Cheonyeon-dong,21,서대문구,서대문독립공원
2025-04-19 14:06:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 14:07:00,Beon3(sam)-dong,13,강북구,북서울꿈의숲
2025-04-19 14:10:00,Seongsu1ga1(il)-dong,39,성동구,서울숲공원
2025-04-19 14:10:00,Amsa3(sam)-dong,12,강동구,암사생태공원
2025-04-19 14:16:00,Cheonyeon-dong,21,서대문구,서대문독립공원
2025-04-19 14:16:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 14:17:00,Beon3(sam)-dong,22,강북구,북서울꿈의숲
2025-04-19 14:20:00,Seongsu1ga1(il)-dong,43,성동구,서울숲공원
2025-04-19 14:20:00,Amsa3(sam)-dong,6,강동구,암사생태공원
2025-04-19 14:26:00,Cheonyeon-dong,31,서대문구,서대문독립공원
2025-04-19 14:26:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 14:26:00,Cheonyeon-dong,31,서대문구,서대문독립공원
2025-04-19 14:27:00,Beon3(sam)-dong,19,강북구,북서울꿈의숲
2025-04-19 14:30:00,Seongsu1ga1(il)-dong,46,성동구,서울숲공원
2025-04-19 14:30:00,Amsa3(sam)-dong,12,강동구,암사생태공원
2025-04-19 14:36:00,Nokbeon-dong,9,은평구,은평평화공원
2025-04-19 14:36:00,Cheonyeon-dong,21,서대문구,서대문독립공원
2025-04-19 14:37:00,Beon3(sam)-dong,27,강북구,북서울꿈의숲
2025-04-19 14:40:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 14:40:00,Seongsu1ga1(il)-dong,30,성동구,서울숲공원
2025-04-19 14:46:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-19 14:46:00,Cheonyeon-dong,18,서대문구,서대문독립공원
2025-04-19 14:47:00,Beon3(sam)-dong,6,강북구,북서울꿈의숲
2025-04-19 14:57:00,Beon3(sam)-dong,20,강북구,북서울꿈의숲
2025-04-19 15:00:00,Amsa3(sam)-dong,15,강동구,암사생태공원
2025-04-19 15:00:00,Seongsu1ga1(il)-dong,35,성동구,서울숲공원
2025-04-19 15:06:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 15:06:00,Cheonyeon-dong,13,서대문구,서대문독립공원
2025-04-19 15:07:00,Beon3(sam)-dong,7,강북구,북서울꿈의숲
2025-04-19 15:10:00,Seongsu1ga1(il)-dong,38,성동구,서울숲공원
2025-04-19 15:10:00,Amsa3(sam)-dong,6,강동구,암사생태공원
2025-04-19 15:16:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-19 15:16:00,Nokbeon-dong,8,은평구,은평평화공원
2025-04-19 15:17:00,Beon3(sam)-dong,14,강북구,북서울꿈의숲
2025-04-19 15:20:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 15:20:00,Seongsu1ga1(il)-dong,30,성동구,서울숲공원
2025-04-19 15:26:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 15:26:00,Cheonyeon-dong,20,서대문구,서대문독립공원
2025-04-19 15:27:00,Beon3(sam)-dong,13,강북구,북서울꿈의숲
2025-04-19 15:30:00,Amsa3(sam)-dong,6,강동구,암사생태공원
2025-04-19 15:30:00,Seongsu1ga1(il)-dong,16,성동구,서울숲공원
2025-04-19 15:36:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 15:36:00,Cheonyeon-dong,10,서대문구,서대문독립공원
2025-04-19 15:37:00,Beon3(sam)-dong,10,강북구,북서울꿈의숲
2025-04-19 15:40:00,Seongsu1ga1(il)-dong,17,성동구,서울숲공원
2025-04-19 15:40:00,Amsa3(sam)-dong,6,강동구,암사생태공원
2025-04-19 15:46:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 15:46:00,Cheonyeon-dong,14,서대문구,서대문독립공원
2025-04-19 15:47:00,Beon3(sam)-dong,11,강북구,북서울꿈의숲
2025-04-19 15:50:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 15:50:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 15:56:00,Cheonyeon-dong,21,서대문구,서대문독립공원
2025-04-19 16:00:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 16:00:00,Seongsu1ga1(il)-dong,26,성동구,서울숲공원
2025-04-19 16:06:00,Cheonyeon-dong,13,서대문구,서대문독립공원
2025-04-19 16:06:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 16:07:00,Beon3(sam)-dong,4,강북구,북서울꿈의숲
2025-04-19 16:10:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-19 16:10:00,Seongsu1ga1(il)-dong,19,성동구,서울숲공원
2025-04-19 16:16:00,Cheonyeon-dong,8,서대문구,서대문독립공원
2025-04-19 16:16:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-19 16:17:00,Beon3(sam)-dong,7,강북구,북서울꿈의숲
2025-04-19 16:20:00,Seongsu1ga1(il)-dong,39,성동구,서울숲공원
2025-04-19 16:20:00,Amsa3(sam)-dong,7,강동구,암사생태공원
2025-04-19 16:26:00,Cheonyeon-dong,12,서대문구,서대문독립공원
2025-04-19 16:26:00,Nokbeon-dong,3,은평구,은평평화공원
2025-04-19 16:27:00,Beon3(sam)-dong,2,강북구,북서울꿈의숲
2025-04-19 16:30:00,Seongsu1ga1(il)-dong,13,성동구,서울숲공원
2025-04-19 16:30:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 16:36:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-19 16:36:00,Cheonyeon-dong,14,서대문구,서대문독립공원
2025-04-19 16:37:00,Beon3(sam)-dong,8,강북구,북서울꿈의숲
2025-04-19 16:40:00,Seongsu1ga1(il)-dong,15,성동구,서울숲공원
2025-04-19 16:40:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 16:46:00,Cheonyeon-dong,7,서대문구,서대문독립공원
2025-04-19 16:46:00,Nokbeon-dong,18,은평구,은평평화공원
2025-04-19 16:47:00,Beon3(sam)-dong,15,강북구,북서울꿈의숲
2025-04-19 16:56:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-19 16:56:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-19 16:57:00,Beon3(sam)-dong,9,강북구,북서울꿈의숲
2025-04-19 17:00:00,Seongsu1ga1(il)-dong,6,성동구,서울숲공원
2025-04-19 17:00:00,Amsa3(sam)-dong,16,강동구,암사생태공원
2025-04-19 17:06:00,Cheonyeon-dong,33,서대문구,서대문독립공원
2025-04-19 17:06:00,Nokbeon-dong,3,은평구,은평평화공원
2025-04-19 17:07:00,Beon3(sam)-dong,4,강북구,북서울꿈의숲
2025-04-19 17:10:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 17:10:00,Seongsu1ga1(il)-dong,19,성동구,서울숲공원
2025-04-19 17:16:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 17:16:00,Cheonyeon-dong,17,서대문구,서대문독립공원
2025-04-19 17:17:00,Beon3(sam)-dong,11,강북구,북서울꿈의숲
2025-04-19 17:20:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 17:20:00,Seongsu1ga1(il)-dong,15,성동구,서울숲공원
2025-04-19 17:26:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 17:26:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 17:26:00,Cheonyeon-dong,2,서대문구,서대문독립공원
2025-04-19 17:27:00,Beon3(sam)-dong,8,강북구,북서울꿈의숲
2025-04-19 17:30:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 17:30:00,Seongsu1ga1(il)-dong,26,성동구,서울숲공원
2025-04-19 17:36:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 17:36:00,Cheonyeon-dong,2,서대문구,서대문독립공원
2025-04-19 17:37:00,Beon3(sam)-dong,5,강북구,북서울꿈의숲
2025-04-19 17:40:00,Seongsu1ga1(il)-dong,20,성동구,서울숲공원
2025-04-19 17:40:00,Amsa3(sam)-dong,11,강동구,암사생태공원
2025-04-19 17:46:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 17:46:00,Cheonyeon-dong,4,서대문구,서대문독립공원
2025-04-19 17:47:00,Beon3(sam)-dong,8,강북구,북서울꿈의숲
2025-04-19 17:50:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 17:50:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 17:56:00,Nokbeon-dong,6,은평구,은평평화공원
2025-04-19 18:00:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 18:00:00,Seongsu1ga1(il)-dong,13,성동구,서울숲공원
2025-04-19 18:06:00,Nokbeon-dong,4,은평구,은평평화공원
2025-04-19 18:06:00,Cheonyeon-dong,8,서대문구,서대문독립공원
2025-04-19 18:10:00,Seongsu1ga1(il)-dong,25,성동구,서울숲공원
2025-04-19 18:10:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 18:16:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 18:16:00,Cheonyeon-dong,3,서대문구,서대문독립공원
2025-04-19 18:20:00,Seongsu1ga1(il)-dong,4,성동구,서울숲공원
2025-04-19 18:20:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 18:26:00,Cheonyeon-dong,1,서대문구,서대문독립공원
2025-04-19 18:26:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 18:30:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 18:30:00,Seongsu1ga1(il)-dong,7,성동구,서울숲공원
2025-04-19 18:36:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 18:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 18:40:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 18:40:00,Seongsu1ga1(il)-dong,32,성동구,서울숲공원
2025-04-19 18:46:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 18:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 18:50:00,Seongsu1ga1(il)-dong,14,성동구,서울숲공원
2025-04-19 18:56:00,Cheonyeon-dong,1,서대문구,서대문독립공원
2025-04-19 19:00:00,Seongsu1ga1(il)-dong,10,성동구,서울숲공원
2025-04-19 19:00:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 19:06:00,Cheonyeon-dong,1,서대문구,서대문독립공원
2025-04-19 19:06:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 19:10:00,Seongsu1ga1(il)-dong,11,성동구,서울숲공원
2025-04-19 19:10:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 19:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 19:16:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 19:20:00,Seongsu1ga1(il)-dong,7,성동구,서울숲공원
2025-04-19 19:20:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 19:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 19:26:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 19:30:00,Seongsu1ga1(il)-dong,20,성동구,서울숲공원
2025-04-19 19:30:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 19:36:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 19:36:00,Cheonyeon-dong,4,서대문구,서대문독립공원
2025-04-19 19:40:00,Seongsu1ga1(il)-dong,5,성동구,서울숲공원
2025-04-19 19:40:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 19:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 19:46:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-19 19:50:00,Seongsu1ga1(il)-dong,11,성동구,서울숲공원
2025-04-19 19:50:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 19:56:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 19:56:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 20:00:00,Amsa3(sam)-dong,4,강동구,암사생태공원
2025-04-19 20:00:00,Seongsu1ga1(il)-dong,10,성동구,서울숲공원
2025-04-19 20:06:00,Nokbeon-dong,4,은평구,은평평화공원
2025-04-19 20:06:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 20:10:00,Seongsu1ga1(il)-dong,6,성동구,서울숲공원
2025-04-19 20:10:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 20:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 20:16:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 20:20:00,Seongsu1ga1(il)-dong,8,성동구,서울숲공원
2025-04-19 20:20:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 20:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 20:26:00,Nokbeon-dong,3,은평구,은평평화공원
2025-04-19 20:30:00,Seongsu1ga1(il)-dong,4,성동구,서울숲공원
2025-04-19 20:30:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-19 20:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 20:36:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-19 20:40:00,Seongsu1ga1(il)-dong,8,성동구,서울숲공원
2025-04-19 20:40:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 20:46:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-19 20:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 20:50:00,Seongsu1ga1(il)-dong,11,성동구,서울숲공원
2025-04-19 20:50:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 20:50:00,Seongsu1ga1(il)-dong,11,성동구,서울숲공원
2025-04-19 20:56:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 20:56:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 21:00:00,Seongsu1ga1(il)-dong,7,성동구,서울숲공원
2025-04-19 21:00:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 21:06:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 21:06:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 21:10:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 21:10:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-19 21:16:00,Nokbeon-dong,10,은평구,은평평화공원
2025-04-19 21:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 21:20:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 21:20:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-19 21:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 21:26:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 21:30:00,Seongsu1ga1(il)-dong,5,성동구,서울숲공원
2025-04-19 21:30:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 21:36:00,Nokbeon-dong,7,은평구,은평평화공원
2025-04-19 21:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 21:40:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 21:40:00,Seongsu1ga1(il)-dong,9,성동구,서울숲공원
2025-04-19 21:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 21:46:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 21:56:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 21:56:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 22:00:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 22:00:00,Seongsu1ga1(il)-dong,4,성동구,서울숲공원
2025-04-19 22:06:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 22:06:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 22:10:00,Seongsu1ga1(il)-dong,4,성동구,서울숲공원
2025-04-19 22:10:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 22:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 22:16:00,Nokbeon-dong,3,은평구,은평평화공원
2025-04-19 22:20:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-19 22:20:00,Seongsu1ga1(il)-dong,5,성동구,서울숲공원
2025-04-19 22:20:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-19 22:26:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 22:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 22:30:00,Seongsu1ga1(il)-dong,4,성동구,서울숲공원
2025-04-19 22:30:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 22:36:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 22:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 22:40:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-19 22:40:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 22:46:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 22:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 22:50:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 22:50:00,Amsa3(sam)-dong,5,강동구,암사생태공원
2025-04-19 22:56:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 22:56:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-19 23:00:00,Seongsu1ga1(il)-dong,1,성동구,서울숲공원
2025-04-19 23:00:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 23:06:00,Nokbeon-dong,4,은평구,은평평화공원
2025-04-19 23:06:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 23:10:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-19 23:10:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-19 23:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 23:16:00,Nokbeon-dong,5,은평구,은평평화공원
2025-04-19 23:20:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-19 23:20:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-19 23:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 23:26:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 23:30:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-19 23:30:00,Amsa3(sam)-dong,3,강동구,암사생태공원
2025-04-19 23:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 23:36:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 23:40:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-19 23:40:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-19 23:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-19 23:46:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 23:56:00,Nokbeon-dong,2,은평구,은평평화공원
2025-04-19 23:56:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 00:10:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-20 00:10:00,Seongsu1ga1(il)-dong,6,성동구,서울숲공원
2025-04-20 00:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 00:16:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-20 00:20:00,Seongsu1ga1(il)-dong,1,성동구,서울숲공원
2025-04-20 00:20:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 00:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 00:26:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 00:30:00,Seongsu1ga1(il)-dong,2,성동구,서울숲공원
2025-04-20 00:30:00,Amsa3(sam)-dong,2,강동구,암사생태공원
2025-04-20 00:36:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 00:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 00:40:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 00:40:00,Seongsu1ga1(il)-dong,3,성동구,서울숲공원
2025-04-20 00:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 00:46:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 00:56:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-20 01:00:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 01:00:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 01:06:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 01:06:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 01:10:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 01:10:00,Seongsu1ga1(il)-dong,3,성동구,서울숲공원
2025-04-20 01:16:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 01:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 01:20:00,Seongsu1ga1(il)-dong,1,성동구,서울숲공원
2025-04-20 01:20:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 01:26:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 01:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 01:30:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 01:30:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 01:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 01:36:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 01:40:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 01:40:00,Amsa3(sam)-dong,1,강동구,암사생태공원
2025-04-20 01:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 01:46:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 01:50:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 02:00:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 02:00:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 02:06:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 02:06:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 02:10:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 02:10:00,Seongsu1ga1(il)-dong,1,성동구,서울숲공원
2025-04-20 02:16:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 02:16:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 02:20:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 02:20:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 02:26:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 02:26:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 02:30:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 02:30:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 02:36:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 02:36:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 02:40:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 02:40:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 02:46:00,Nokbeon-dong,1,은평구,은평평화공원
2025-04-20 02:46:00,Cheonyeon-dong,0,서대문구,서대문독립공원
2025-04-20 02:50:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
2025-04-20 02:56:00,Nokbeon-dong,0,은평구,은평평화공원
2025-04-20 03:00:00,Amsa3(sam)-dong,0,강동구,암사생태공원
2025-04-20 03:00:00,Seongsu1ga1(il)-dong,0,성동구,서울숲공원
